example_id,intent,difficulty,escalation_label,escalation_reason,customer_message,expected_reply_characteristics,historical_brand_text,source_conversation_id,customer_tweet_id,brand_tweet_id,human_verified,verified_by,verified_at,verification_method,verification_confidence,machine_verified,machine_reason
gold_105,playlist_library_management,easy,AUTO_HANDLE,Playlist restoration and local file network synchronization follow well-documented self-service workflows.,@user if you save an album you should have the option of the individual songs not to add to your library.,Direct user to account page 'Recover playlists' tool or provide local network firewall steps for local file syncing.,"@user Hey Paul, nice idea! It's definitely something for the team to consider and we'll make sure it reaches them. If you need anything else, just give us a shout 🙂 /KC",conv_525050_525049,525050,525049,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'playlist_library_management' (13.9%). Minor policy variance on triage routing.
gold_106,playlist_library_management,easy,AUTO_HANDLE,Playlist restoration and local file network synchronization follow well-documented self-service workflows.,".@user Hello, I really hope u guys put ""Mic Drop Remix"" by @user, @user & @user in one of most popular playlists 😊❤",Direct user to account page 'Recover playlists' tool or provide local network firewall steps for local file syncing.,@user Hey there! We’ll have it available to you as soon as it’s available to us [URL] /TM,conv_2458978_2458977,2458978,2458977,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'playlist_library_management' (28.0%). Minor policy variance on triage routing.
gold_107,playlist_library_management,easy,AUTO_HANDLE,Playlist restoration and local file network synchronization follow well-documented self-service workflows.,@user no #Fridayonelmstreet tracks on rap cavier playlist? 🤦🏾‍♂️ it cant be all trash trap music.,Direct user to account page 'Recover playlists' tool or provide local network firewall steps for local file syncing.,@user Hey. Can you send us the Playlist Link? Just tap the three dots > Share > Copy Link. We'll check things out /AY,conv_2822727_2822725,2822727,2822725,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'playlist_library_management' (56.9%) and consistent escalation policy.
gold_108,playlist_library_management,easy,AUTO_HANDLE,Playlist restoration and local file network synchronization follow well-documented self-service workflows.,When you want to create a playlist on @user and it isn’t working 🙄😫,Direct user to account page 'Recover playlists' tool or provide local network firewall steps for local file syncing.,"@user Hi there, thanks for bearing with us. Spotify should be working perfectly again! /JS",conv_2917921_2917920,2917921,2917920,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'playlist_library_management' (57.1%) and consistent escalation policy.
gold_109,playlist_library_management,easy,AUTO_HANDLE,Playlist restoration and local file network synchronization follow well-documented self-service workflows.,"@user @user My playlists won't start on any browser, even after clearing cookies. Having some issues today?",Direct user to account page 'Recover playlists' tool or provide local network firewall steps for local file syncing.,@user Hey there! Could you DM us your account's username and email address? We'll take a look backstage /DF [URL],conv_102199_102198,102199,102198,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'playlist_library_management' (31.8%). Minor policy variance on triage routing.
gold_110,playlist_library_management,easy,AUTO_HANDLE,Playlist restoration and local file network synchronization follow well-documented self-service workflows.,@user thanks for giving me an almost thousand-hour long ad for the Christmas Coffeehouse playlist [URL],Direct user to account page 'Recover playlists' tool or provide local network firewall steps for local file syncing.,@user Hey there! That's not cool. Does logging out > restarting the device > logging back in help? Keep us posted /CG,conv_2970807_2970805,2970807,2970805,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'playlist_library_management' (54.3%) and consistent escalation policy.
gold_111,playlist_library_management,short_noisy,AUTO_HANDLE,Playlist restoration and local file network synchronization follow well-documented self-service workflows.,@user deleted my music library🙃,Direct user to account page 'Recover playlists' tool or provide local network firewall steps for local file syncing.,"@user Hey, that's not cool! Can you DM us your account's username or email address? We'll see what's happening backstage /JM [URL]",conv_2948922_2948921,2948922,2948921,False,,,automated_ensemble_verification,0.13,True,"Retained ground truth: Classifier prediction 'offline_downloads' has moderate confidence (13.2%), preserving original label."
gold_112,playlist_library_management,ambiguous_edge,AUTO_HANDLE,Playlist restoration and local file network synchronization follow well-documented self-service workflows.,@SpotifyCares Is it possible to play music ONLY from my library of local file songs I brought on the Google Home? I really want to know this before I sign up for a Spotify account,Direct user to account page 'Recover playlists' tool or provide local network firewall steps for local file syncing.,"@user Hi Nova! Can you let us know the device you're using, its operating system, and Spotify version? We'll see what we can suggest /NY",conv_1950473_1950471,1950473,1950471,False,,,automated_ensemble_verification,0.16,True,"Retained ground truth: Classifier prediction 'family_duo_plan' has moderate confidence (15.8%), preserving original label."
gold_113,playlist_library_management,ambiguous_edge,AUTO_HANDLE,Playlist restoration and local file network synchronization follow well-documented self-service workflows.,"something weird is happening with my @user mobile app. every time I switch playlists, my music randomly pauses itself 1min 46sec into the first song. what does this even mean?",Direct user to account page 'Recover playlists' tool or provide local network firewall steps for local file syncing.,"@user Hi there, that's not cool! Does logging out > restarting the device > logging back in help? Keep us updated /AV",conv_2962001_2962000,2962001,2962000,False,,,automated_ensemble_verification,0.2,True,"Retained ground truth: Classifier prediction 'playback_streaming_issue' has moderate confidence (20.4%), preserving original label."
gold_114,playlist_library_management,ambiguous_edge,AUTO_HANDLE,Playlist restoration and local file network synchronization follow well-documented self-service workflows.,"@SpotifyCares Also, I have a persistent issue with the offline songs for my singular devicr for Android. Cache acting up again, need to re-sync all he whole 900+ songs that I have which is a total pain. Everybody has had this issue and you know it.",Direct user to account page 'Recover playlists' tool or provide local network firewall steps for local file syncing.,"@user Hi! We’ve made some changes to our shuffle algorithm. We’d love to hear your feedback here: [URL] As for your offline tracks, we'd suggest checking out the steps under “Downloads unexpectedly removed” at [URL] They should help with this /CE",conv_89503_2926810,89503,2926810,False,,,automated_ensemble_verification,0.3,True,"Retained ground truth: Classifier prediction 'offline_downloads' has moderate confidence (29.6%), preserving original label."
gold_115,playlist_library_management,ambiguous_edge,AUTO_HANDLE,Playlist restoration and local file network synchronization follow well-documented self-service workflows.,"@SpotifyCares Not all the songs in my playlists are downloading for offline use on my mac. Reinstalled, no change. Any ideas?",Direct user to account page 'Recover playlists' tool or provide local network firewall steps for local file syncing.,"@user Hey there! What device, operating system, and Spotify version are you using? We'll see what we can suggest /MA",conv_2822003_2822001,2822003,2822001,False,,,automated_ensemble_verification,0.38,True,"Retained ground truth: Classifier prediction 'offline_downloads' has moderate confidence (37.7%), preserving original label."
gold_116,playlist_library_management,ambiguous_edge,AUTO_HANDLE,Playlist restoration and local file network synchronization follow well-documented self-service workflows.,"@SpotifyCares It stops between tracks (sometimes even Shuffle Play won’t start) - but only before certain ones (as I said, most of them are recently added to playlists). Autoplay is enabled on all devices.",Direct user to account page 'Recover playlists' tool or provide local network firewall steps for local file syncing.,@user Thanks for confirming! Can you DM us your account's username or email address? We'll take a look backstage /LS [URL],conv_2877415_2877416,2877415,2877416,False,,,automated_ensemble_verification,0.49,True,"Retained ground truth: Classifier prediction 'playback_streaming_issue' has moderate confidence (49.2%), preserving original label."
gold_117,playlist_library_management,easy,AUTO_HANDLE,Playlist restoration and local file network synchronization follow well-documented self-service workflows.,"Ok so that’s twice in the last week my library has deleted itself for no apparent reason, what’s going on pls @user",Direct user to account page 'Recover playlists' tool or provide local network firewall steps for local file syncing.,"@user Hey Ben, help's here! Could you DM us with your account's username and email address? We'll take a look backstage /TB",conv_2857468_2857467,2857468,2857467,False,,,automated_ensemble_verification,0.13,True,"Retained ground truth: Classifier prediction 'offline_downloads' has moderate confidence (12.8%), preserving original label."
gold_118,playlist_library_management,easy,AUTO_HANDLE,Playlist restoration and local file network synchronization follow well-documented self-service workflows.,"@user Pls allow us to add photo's to folder covers, its currently 00:42, I have an amazing idea on how to organise my folders and playlists but cannot carry it out as you can't add photo's to folders :(",Direct user to account page 'Recover playlists' tool or provide local network firewall steps for local file syncing.,@user Hey Ellis! We can see why this'd be useful. You can help make it happen by supporting a similar idea here: [URL] /NS,conv_459148_459147,459148,459147,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'playlist_library_management' (31.7%). Minor policy variance on triage routing.
gold_119,playlist_library_management,easy,AUTO_HANDLE,Playlist restoration and local file network synchronization follow well-documented self-service workflows.,"@SpotifyCares Hi, wondering if you can tell me why all my downloaded albums and playlists stop being available offline when I haven't listened for awhile? Thanks.",Direct user to account page 'Recover playlists' tool or provide local network firewall steps for local file syncing.,"@user Hey, sorry to hear that. Check out the steps under “Downloads unexpectedly removed” at [URL] They should help with this. Let us know if there's anything else we can help with /AY",conv_2825217_2825216,2825217,2825216,False,,,automated_ensemble_verification,0.45,True,"Retained ground truth: Classifier prediction 'offline_downloads' has moderate confidence (45.1%), preserving original label."
gold_120,playlist_library_management,easy,AUTO_HANDLE,Playlist restoration and local file network synchronization follow well-documented self-service workflows.,"@user not that it wasnt my own damn fault but this is the 5th time this semester ive undownloaded my whole saved songs list accidentally... some kind of prompt along the lines of ""hey you sure you wanna delete all 967 songs rn?"" would be appreciated🙃",Direct user to account page 'Recover playlists' tool or provide local network firewall steps for local file syncing.,@user Hey there. We're sorry to hear that. Check out the steps under “Downloads unexpectedly removed” at [URL] They should help with this /QI,conv_2545286_2545285,2545286,2545285,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'playlist_library_management' (13.6%). Minor policy variance on triage routing.
gold_121,family_duo_plan,easy,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,@SpotifyCares Sent the email address few hours ago - any progress?,Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,@user No worries. We've just replied to your DM. Let's carry on chatting there /DV,conv_2736076_2736078,2736076,2736078,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'family_duo_plan' (16.5%). Minor policy variance on triage routing.
gold_122,family_duo_plan,easy,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,@user @SpotifyCares got invited to a special invite but my email isn’t working? Please help!!!!,Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,"@user Hey Thomas, help's here! Can you DM us your account's email address? We'll check backstage /GK [URL]",conv_2987397_2987395,2987397,2987395,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'family_duo_plan' (18.5%). Minor policy variance on triage routing.
gold_123,family_duo_plan,easy,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,@SpotifyCares it happens whenever i hit home screen button,Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,@user Hmm. Can you tell us if this started happening after an app update? Was it even acting like this before? /CH,conv_2978408_2978410,2978408,2978410,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'family_duo_plan' (15.8%). Minor policy variance on triage routing.
gold_124,family_duo_plan,easy,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,@SpotifyCares Jullie hebben 15 euro 2x in rekening gebracht terwijl ik maar 1 family account heb,Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,"@user Hey Mika! We can help out in English via Twitter, but we also have Dutch support via email at [URL] /MA",conv_2939739_2939737,2939739,2939737,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'family_duo_plan' (43.3%). Minor policy variance on triage routing.
gold_125,family_duo_plan,easy,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,@SpotifyCares is Spotify down at the moment ? Any search for anything or Home not working,Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,@user Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,conv_2917762_2917761,2917762,2917761,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'family_duo_plan' (15.9%). Minor policy variance on triage routing.
gold_126,family_duo_plan,easy,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,@user having issues with trying to add family. the page is blank for me.,Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,"@user Hey there! Can you try accessing the page using a different device, browser, or an incognito window? Let us know how it plays out /LM",conv_558614_558613,558614,558613,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'family_duo_plan' (25.1%). Minor policy variance on triage routing.
gold_127,family_duo_plan,easy,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,@user is it possible to get a discount on Spotify Premium for Family by paying for a whole year all at once?,Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,"@user Hi Andy! Right now, it isn't possible to sign up for a full year of Premium for Family, but you can sign up for the Annual Discount then upgrade to Premium for Family. Note that this will move your renewal date forward due to the difference in pricing. Hope this helped 🙂 /DB",conv_600892_600891,600892,600891,False,,,automated_ensemble_verification,0.17,True,"Retained ground truth: Classifier prediction 'subscription_billing' has moderate confidence (16.7%), preserving original label."
gold_128,family_duo_plan,easy,ESCALATE,Suspected account takeover or unauthorized access requires confidential identity verification.,@SpotifyCares someone hacked my account and changed my email address... I sent an email and still haven’t heard back!!,Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,@user Hey there! Can you send us your account's email address? We'll take a look /RB [URL],conv_2916684_2916683,2916684,2916683,False,,,automated_ensemble_verification,0.41,True,"Retained ground truth: Classifier prediction 'account_security_access' has moderate confidence (40.8%), preserving original label."
gold_129,family_duo_plan,easy,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,@SpotifyCares Can you still add extra members to the family account above 5 members at £5 a member?,Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,"@user Hey Hayley! We're afraid you can only add up to 5 members to the Premium for Family plan. Don't worry, we'll make sure to pass your feedback on to the relevant folks. Let us know if there's anything else we can help with /KM",conv_2066471_2066470,2066471,2066470,False,,,automated_ensemble_verification,0.86,True,Confirmed: High semantic concordance with intent 'family_duo_plan' (86.4%) and consistent escalation policy.
gold_130,family_duo_plan,easy,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,@SpotifyCares Your Family plan isn't working for me. Undefined problem after putting in address information.,Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,"@user Hey there, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG [URL]",conv_2663998_2663997,2663998,2663997,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'family_duo_plan' (76.4%) and consistent escalation policy.
gold_131,family_duo_plan,short_noisy,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,@SpotifyCares anbody home??!!,Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,@user Hi there! We've sent a DM your way. Let's carry on chatting there /MO,conv_518950_518949,518950,518949,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'family_duo_plan' (16.2%). Minor policy variance on triage routing.
gold_132,family_duo_plan,short_noisy,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,go home @user you're drunk [URL],Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,@user Hey! That doesn't look right. Could you try logging out and logging back in to refresh the app? Let us know how it plays out /NJ,conv_2259049_2259048,2259049,2259048,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'family_duo_plan' (15.7%). Minor policy variance on triage routing.
gold_133,family_duo_plan,ambiguous_edge,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,@user @user @SpotifyCares Our family subscription got cancelled even though we verified our address a week ago. Can you tell us how to rectify this?,Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,@user Hey Andrea! We've just replied to your DM. Let's carry on chatting there /KM,conv_2938720_2938719,2938720,2938719,False,,,automated_ensemble_verification,0.34,True,"Retained ground truth: Classifier prediction 'subscription_billing' has moderate confidence (34.5%), preserving original label."
gold_134,family_duo_plan,ambiguous_edge,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,@SpotifyCares i have family premium with one address. however i seemed not to be able to log in with another invitation i sent my additional email addresses so I can have different music playing at work and at home. password reset link is not valid... about to drop premium!! t,Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,"@user Hey Mariae, help's here! Could you send us a DM with your accounts' email addresses or usernames? We'll take a look backstage /CO [URL]",conv_2956296_2956295,2956296,2956295,False,,,automated_ensemble_verification,0.56,True,"Retained ground truth: Classifier prediction 'account_security_access' has moderate confidence (56.1%), preserving original label."
gold_135,family_duo_plan,ambiguous_edge,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,"@SpotifyCares Hey Guys, I love Spotify and I’m a premium member paying monthly, do you have any family deals? I have 3 brothers who all use Spotify premium but can’t get a deal to save money as we all live within different postcodes/addresses, any way you can help?",Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,@user Hey Adam! We have a discounted plan for family members living in the same address. Check out [URL] for more info 🙂 /DB,conv_599466_599464,599466,599464,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'family_duo_plan' (24.7%). Minor policy variance on triage routing.
gold_136,family_duo_plan,ambiguous_edge,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,@SpotifyCares Having trouble adding a person to Spotify Family account. They do not get the email when I send the request.,Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,"@user Hi there! Can you DM us the email address or username on the account you're trying to invite, as well as your own? We'll take a look backstage /NQ [URL]",conv_566333_566332,566333,566332,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'family_duo_plan' (38.3%). Minor policy variance on triage routing.
gold_137,family_duo_plan,ambiguous_edge,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,@SpotifyCares I got a Spotify account as a result of my mobile phone plan. I am interested in signing up for the Premium family plan. What is the easiest way to do this?,Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,"@user Hi Len, help's here! Can you DM us your account's email address? We'll take a look backstage /DV [URL]",conv_2859011_2859010,2859011,2859010,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'family_duo_plan' (59.8%) and consistent escalation policy.
gold_138,family_duo_plan,easy,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,"@user - how many times do I need to complain about the same thing? Fed up of Spotify cutting out when it thinks my ""account is being used somewhere else""(and it's still happening since I got the family pack which allows multi users (!). Completely fed up.",Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,"@user Hi Nick! Sorry to hear that you feel that way. Let's not throw in the towel just yet. Can you DM us your account's email address, along with the device that you're using? Sending us a screenshot would also help. Keep us posted /MU [URL]",conv_2936267_2936266,2936267,2936266,False,,,automated_ensemble_verification,0.12,True,"Retained ground truth: Classifier prediction 'subscription_billing' has moderate confidence (11.7%), preserving original label."
gold_139,family_duo_plan,easy,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,"@user Im trying to add a new account to my family account but it says the account is allready registered with facebook, however when i click the login with facebook button it says there's the facebookaccount is not registered with spotify",Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,"@user Hey Kris, help's here! Could you send us the account's email address via DM? We'll take a look and see what we can suggest 🔍 /DB [URL]",conv_594072_594071,594072,594071,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'family_duo_plan' (25.9%). Minor policy variance on triage routing.
gold_140,family_duo_plan,easy,AUTO_HANDLE,Family/Duo address matching error solvable by aligning Google Maps postal formatting with the plan manager.,"@user Hang on a second, I’m paying £14.99 a month for family membership, been a subscriber for years..... where’s my ‘deal’?.",Explain that all members must input the exact same physical address as the plan manager; advise opening invite in private browser window.,"@user Hey! Right now, this offer’s for new subscribers only. We’d recommend checking out our new Spotify Yearly discount - 12 months for the price of 10: [URL] /AP",conv_79462_569598,79462,569598,False,,,automated_ensemble_verification,0.16,True,"Retained ground truth: Classifier prediction 'subscription_billing' has moderate confidence (15.6%), preserving original label."
gold_141,device_connectivity,easy,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,@SpotifyCares hello. My app won't connect to Sonos. Tried reauthorizing the account and reinstalling the app.,Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,"@user Hi Brian! Can you DM us your account's email address or username? Also, let us know your devices' make/model, operating system, and Spotify version? We'll take a look /GT [URL]",conv_560977_560976,560977,560976,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'device_connectivity' (54.2%) and consistent escalation policy.
gold_142,device_connectivity,easy,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,@user is there an issue with linking to Sonos? It won't play via Sonos or let me reauthorise!!!,Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,@user Hey there! Can you DM us your account's email address? We'll take a look backstage /LM,conv_100193_100192,100193,100192,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'device_connectivity' (73.7%) and consistent escalation policy.
gold_143,device_connectivity,easy,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,"@SpotifyCares No streaming with Sonos possible, are you aware?",Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,"@user Hi there, help's here! We're looking into this with Sonos at the moment. We'll have it back up and running as soon as we can. Let us know if you need anything else /AV",conv_106345_106344,106345,106344,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'device_connectivity' (55.2%) and consistent escalation policy.
gold_144,device_connectivity,easy,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,@user @SpotifyCares Mine regularly offers to connect to a chromecast. We don’t have a chromecast.,Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,@user Hi John - that doesn't seem right! Can you DM us your account's email address or username? We'll take a look backstage /GT [URL],conv_533545_560016,533545,560016,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'device_connectivity' (75.7%) and consistent escalation policy.
gold_145,device_connectivity,easy,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,Whoever is using my Spotify premium on their Xbox seriously fuck off just wanna listen to some Christmas tunes 😭,Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,@user We’re sorry to hear you're still having issues with this. Check out [URL] for what to do next 🙂 /TB,conv_551311_551310,551311,551310,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'device_connectivity' (39.9%). Minor policy variance on triage routing.
gold_146,device_connectivity,easy,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,@user not syncing between my iPhone and @user Alexa :(,Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,"@user Hey Emma, help's here! Can you let us know your iOS and Spotify versions? We'll see what we can suggest /MG",conv_566298_566296,566298,566296,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'device_connectivity' (14.3%). Minor policy variance on triage routing.
gold_147,device_connectivity,easy,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,@user for iPhone X needs an update. Car Bluetooth isn’t always sending song data and controls don’t work.,Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,"@user Hey, help's here! Can you let us know your car's make/model, phone operating system, and Spotify version? We'll see what we can suggest /JZ",conv_2861311_2861310,2861311,2861310,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'device_connectivity' (49.7%) and consistent escalation policy.
gold_148,device_connectivity,easy,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,@user Can't connect! Neither on Wi-Fi or Network data!,Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,"@user Hey, thanks for the report. We had a little hiccup earlier but everything should be running just fine now. Let us know if not! /LP",conv_2913873_2913871,2913873,2913871,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'device_connectivity' (19.7%). Minor policy variance on triage routing.
gold_149,device_connectivity,easy,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,@SpotifyCares hi! Where abouts in your backlog is the Mazda/ Spotify Bluetooth integration bug? [URL],Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,"@user Hey there! Can you let us know the make/model, operating system, and Spotify version of your device? We'll see what we can suggest /PL",conv_2880943_2880941,2880943,2880941,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'device_connectivity' (54.6%) and consistent escalation policy.
gold_150,device_connectivity,easy,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,@SpotifyCares i am confused. Does Spotify still do spotify connect to the selected Denon devices?,Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,"@user Hey there! As we look to improve the overall Spotify experience, we are removing the app's integration from Denon devices. There's more info here: [URL] /JP",conv_2835016_2835015,2835016,2835015,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'device_connectivity' (57.6%) and consistent escalation policy.
gold_151,device_connectivity,short_noisy,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,"@user You work with Alexa, right??",Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,"@user Hey Jana, we sure do! You can read all about it at [URL] /JO",conv_2878323_2878322,2878323,2878322,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'device_connectivity' (14.4%). Minor policy variance on triage routing.
gold_152,device_connectivity,ambiguous_edge,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,@SpotifyCares I want to stop my monthly payments to you because I recently bought a car and I need to save my money for payments for that. Also I dislike how have I to air my problems this way.,Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,"@user Hi Juliana, help's on the way! Could you DM us your email and username? We'll get things taken care of /JQ [URL]",conv_2968485_2968484,2968485,2968484,False,,,automated_ensemble_verification,0.15,True,"Retained ground truth: Classifier prediction 'subscription_billing' has moderate confidence (15.4%), preserving original label."
gold_153,device_connectivity,ambiguous_edge,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,@SpotifyCares a while ago you guys made repeat 1 disable after switching songs. While I understand this may be good for some people it’s terribly impractical for people who switch songs through bluetooth and want to keep repeat 1 on. Any chance you guys could make it toggleable?,Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,"@user Hey there, we hear you! We don't have any info on this right now, but we'd recommend suggesting it in our Community where you can get support from other fans: [URL] If you need anything else, just give us a shout /LJ",conv_2899839_2899838,2899839,2899838,False,,,automated_ensemble_verification,0.48,True,"Retained ground truth: Classifier prediction 'playback_streaming_issue' has moderate confidence (47.6%), preserving original label."
gold_154,device_connectivity,ambiguous_edge,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,@user feature request for @user: Discovery Weekly with no explicit lyrics so I can play with my kids in the car. Thanks! Same for other playlists.,Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,"@user @user Hey Robert, we hear you! To help make it happen, we’d recommend showing your support for the idea here: [URL] /AB",conv_464467_464466,464467,464466,False,,,automated_ensemble_verification,0.51,True,"Retained ground truth: Classifier prediction 'feedback_feature_request' has moderate confidence (51.4%), preserving original label."
